sim_time,agent_id,x,z,state,zone_id
691.29,-35738,-644.670,-281.986,Transit,palmyra
691.29,-35752,-646.042,-282.438,Transit,palmyra
691.29,-35766,-645.330,-282.498,Transit,palmyra
691.29,-35780,-606.167,460.986,Transit,mango
691.29,-35794,-605.923,456.594,Transit,mango
691.29,-35808,-606.333,460.337,Transit,mango
691.29,-35822,-605.694,460.503,Transit,mango
691.29,-35836,-661.195,547.832,Transit,mango
691.29,-35850,-661.752,543.114,Transit,mango
691.29,-35864,-535.501,-1.909,Transit,mango
722.49,-35598,-646.300,-280.053,Transit,raspberry
722.49,-35612,-646.043,-278.444,Transit,raspberry
722.49,-35626,-646.385,-274.683,Transit,raspberry
722.49,-35668,-606.228,454.562,Transit,raspberry
722.49,-35962,-532.240,-5.323,Transit,raspberry
722.49,-35976,-531.320,-5.892,Transit,raspberry
722.49,-35990,-531.388,-4.944,Transit,raspberry
722.49,-36004,-532.103,-4.378,Transit,raspberry
722.49,-35570,-653.153,538.165,Transit,grape
722.49,-35584,-651.304,534.930,Transit,grape
722.49,-35682,-645.643,-281.179,Transit,coconut
722.49,-35878,-659.160,547.720,Transit,coconut
722.49,-35458,-546.498,-10.820,Transit,papaya
722.49,-35472,-542.547,-8.039,Transit,papaya
722.49,-35486,-538.949,-5.438,Transit,papaya
722.49,-35640,-538.276,-4.838,Transit,papaya
722.49,-35556,-543.334,-11.619,Transit,blueberry
722.49,-35696,-654.060,539.770,Transit,blueberry
722.49,-35710,-658.273,546.054,Transit,blueberry
722.49,-35724,-656.370,544.248,Transit,blueberry
722.49,-35948,-606.333,466.384,Transit,blueberry
722.49,-35892,-659.852,550.603,Transit,muskmelon
722.49,-35906,-661.458,551.358,Transit,muskmelon
722.49,-35920,-661.170,550.061,Transit,muskmelon
722.49,-35934,-660.339,550.068,Transit,muskmelon
722.49,-36018,-661.555,553.378,Transit,muskmelon
722.49,-36032,-662.735,552.803,Transit,muskmelon
722.49,-36046,-661.937,552.412,Transit,muskmelon
722.49,-36060,-662.411,553.585,Transit,muskmelon
722.49,-35500,-534.999,6.384,Transit,palmyra
722.49,-35514,-540.603,11.739,Transit,palmyra
722.49,-35528,-535.303,8.838,Transit,palmyra
722.49,-35542,-536.345,3.787,Transit,palmyra
722.49,-35654,-533.792,4.092,Transit,palmyra
722.49,-35738,-644.597,-281.080,Transit,palmyra
722.49,-35752,-645.989,-281.752,Transit,palmyra
722.49,-35766,-645.261,-281.845,Transit,palmyra
722.49,-35780,-606.190,460.468,Transit,mango
722.49,-35794,-606.028,455.613,Transit,mango
722.49,-35808,-606.333,459.811,Transit,mango
722.49,-35822,-605.702,459.991,Transit,mango
722.49,-35836,-661.167,547.274,Transit,mango
722.49,-35850,-661.731,542.134,Transit,mango
722.49,-35864,-535.994,-1.740,Transit,mango
753.69,-35598,-646.303,-279.451,Transit,raspberry
753.69,-35612,-646.056,-277.791,Transit,raspberry
753.69,-35626,-646.395,-273.867,Transit,raspberry
753.69,-35668,-606.265,453.906,Transit,raspberry
753.69,-35962,-532.927,-5.094,Transit,raspberry
753.69,-35976,-531.980,-5.782,Transit,raspberry
753.69,-35990,-532.237,-4.750,Transit,raspberry
753.69,-36004,-533.316,-4.262,Transit,raspberry
753.69,-35570,-652.745,537.442,Transit,grape
753.69,-35584,-650.822,534.094,Transit,grape
753.69,-35682,-645.572,-280.510,Transit,coconut
753.69,-35878,-658.802,547.111,Transit,coconut
753.69,-35458,-547.189,-11.179,Transit,papaya
753.69,-35472,-543.083,-8.188,Transit,papaya
753.69,-35486,-539.345,-5.515,Transit,papaya
753.69,-35640,-538.663,-4.983,Transit,papaya
753.69,-35556,-543.992,-11.954,Transit,blueberry
753.69,-35696,-653.535,538.836,Transit,blueberry
753.69,-35710,-657.958,545.514,Transit,blueberry
753.69,-35724,-655.994,543.581,Transit,blueberry
753.69,-35948,-606.333,465.672,Transit,blueberry
753.69,-35892,-659.458,549.912,Transit,muskmelon
753.69,-35906,-661.142,550.817,Transit,muskmelon
753.69,-35920,-660.818,549.469,Transit,muskmelon
753.69,-35934,-659.940,549.372,Transit,muskmelon
753.69,-36018,-661.121,552.615,Transit,muskmelon
753.69,-36032,-662.370,552.182,Transit,muskmelon
753.69,-36046,-661.552,551.751,Transit,muskmelon
753.69,-36060,-661.982,552.858,Transit,muskmelon
753.69,-35500,-535.148,7.114,Transit,palmyra
753.69,-35514,-540.989,12.515,Transit,palmyra
753.69,-35528,-535.564,9.531,Transit,palmyra
753.69,-35542,-536.763,4.209,Transit,palmyra
753.69,-35654,-533.953,4.620,Transit,palmyra
753.69,-35738,-644.527,-280.173,Transit,palmyra
753.69,-35752,-645.943,-281.066,Transit,palmyra
753.69,-35766,-645.194,-281.189,Transit,palmyra
753.69,-35780,-606.190,459.937,Transit,mango
753.69,-35794,-606.131,454.634,Transit,mango
753.69,-35808,-606.333,459.284,Transit,mango
753.69,-35822,-605.699,459.481,Transit,mango
753.69,-35836,-661.142,546.714,Transit,mango
753.69,-35850,-661.719,541.152,Transit,mango
753.69,-35864,-536.486,-1.565,Transit,mango
784.89,-35598,-646.307,-278.845,Transit,raspberry
784.89,-35612,-646.069,-277.133,Transit,raspberry
784.89,-35626,-646.395,-273.044,Transit,raspberry
784.89,-35668,-606.308,453.227,Transit,raspberry
784.89,-35962,-533.627,-4.912,Transit,raspberry
784.89,-35976,-532.646,-5.670,Transit,raspberry
784.89,-35990,-533.082,-4.541,Transit,raspberry
784.89,-36004,-534.536,-4.127,Transit,raspberry
784.89,-35570,-652.331,536.715,Transit,grape
784.89,-35584,-650.347,533.247,Transit,grape
784.89,-35682,-645.502,-279.836,Transit,coconut
784.89,-35878,-658.446,546.495,Transit,coconut
784.89,-35458,-547.887,-11.538,Transit,papaya
784.89,-35472,-543.623,-8.339,Transit,papaya
784.89,-35486,-539.743,-5.593,Transit,papaya
784.89,-35640,-539.053,-5.129,Transit,papaya
784.89,-35556,-544.656,-12.291,Transit,blueberry
784.89,-35696,-653.013,537.901,Transit,blueberry
784.89,-35710,-657.635,544.972,Transit,blueberry
784.89,-35724,-655.622,542.904,Transit,blueberry
784.89,-35948,-606.330,464.954,Transit,blueberry
784.89,-35892,-659.064,549.214,Transit,muskmelon
784.89,-35906,-660.823,550.272,Transit,muskmelon
784.89,-35920,-660.463,548.873,Transit,muskmelon
784.89,-35934,-659.537,548.671,Transit,muskmelon
784.89,-36018,-660.687,551.843,Transit,muskmelon
784.89,-36032,-662.007,551.553,Transit,muskmelon
784.89,-36046,-661.163,551.086,Transit,muskmelon
784.89,-36060,-661.554,552.124,Transit,muskmelon
784.89,-35500,-535.298,7.850,Transit,palmyra
784.89,-35514,-541.276,13.102,Transit,palmyra
784.89,-35528,-535.825,10.229,Transit,palmyra
784.89,-35542,-537.188,4.630,Transit,palmyra
784.89,-35654,-534.115,5.152,Transit,palmyra
784.89,-35738,-644.446,-279.259,Transit,palmyra
784.89,-35752,-645.881,-280.371,Transit,palmyra
784.89,-35766,-645.131,-280.527,Transit,palmyra
784.89,-35780,-606.209,459.403,Transit,mango
784.89,-35794,-606.217,453.848,Transit,mango
784.89,-35808,-606.333,458.753,Transit,mango
784.89,-35822,-605.706,458.966,Transit,mango
784.89,-35836,-661.116,546.150,Transit,mango
784.89,-35850,-661.696,540.162,Transit,mango
784.89,-35864,-536.982,-1.393,Transit,mango
816.09,-35598,-646.312,-278.242,Transit,raspberry
816.09,-35612,-646.084,-276.479,Transit,raspberry
816.09,-35626,-646.400,-272.228,Transit,raspberry
816.09,-35668,-606.333,452.833,Transit,raspberry
816.09,-35962,-534.337,-4.761,Transit,raspberry
816.09,-35976,-533.307,-5.556,Transit,raspberry
816.09,-35990,-533.899,-4.317,Transit,raspberry
816.09,-36004,-535.748,-3.998,Transit,raspberry
816.09,-35570,-651.929,535.988,Transit,grape
816.09,-35584,-649.878,532.405,Transit,grape
816.09,-35682,-645.430,-279.165,Transit,coconut
816.09,-35878,-658.091,545.884,Transit,coconut
816.09,-35458,-548.578,-11.897,Transit,papaya
816.09,-35472,-544.160,-8.490,Transit,papaya
816.09,-35486,-540.139,-5.672,Transit,papaya
816.09,-35640,-539.439,-5.275,Transit,papaya
816.09,-35556,-545.316,-12.622,Transit,blueberry
816.09,-35696,-652.498,537.019,Transit,blueberry
816.09,-35710,-657.316,544.433,Transit,blueberry
816.09,-35724,-655.245,542.237,Transit,blueberry
816.09,-35948,-606.324,464.242,Transit,blueberry
816.09,-35892,-658.669,548.524,Transit,muskmelon
816.09,-35906,-660.510,549.728,Transit,muskmelon
816.09,-35920,-660.109,548.281,Transit,muskmelon
816.09,-35934,-659.140,547.972,Transit,muskmelon
816.09,-36018,-660.258,551.077,Transit,muskmelon
816.09,-36032,-661.646,550.927,Transit,muskmelon
816.09,-36046,-660.784,550.424,Transit,muskmelon
816.09,-36060,-661.132,551.392,Transit,muskmelon
816.09,-35500,-535.444,8.581,Transit,palmyra
816.09,-35514,-541.546,13.878,Transit,palmyra
816.09,-35528,-536.081,10.925,Transit,palmyra
816.09,-35542,-537.609,5.050,Transit,palmyra
816.09,-35654,-534.274,5.682,Transit,palmyra
816.09,-35738,-644.379,-278.350,Transit,palmyra
816.09,-35752,-645.827,-279.685,Transit,palmyra
816.09,-35766,-645.064,-279.869,Transit,palmyra
816.09,-35780,-606.239,458.878,Transit,mango
816.09,-35794,-606.218,453.342,Transit,mango
816.09,-35808,-606.333,458.224,Transit,mango
816.09,-35822,-605.717,458.457,Transit,mango
816.09,-35836,-661.088,545.589,Transit,mango
816.09,-35850,-661.668,539.181,Transit,mango
816.09,-35864,-537.475,-1.219,Transit,mango
847.29,-35598,-646.316,-277.640,Transit,raspberry
847.29,-35612,-646.100,-275.826,Transit,raspberry
847.29,-35626,-646.406,-271.412,Transit,raspberry
847.29,-35668,-606.333,452.833,Transit,raspberry
847.29,-35962,-535.040,-4.572,Transit,raspberry
847.29,-35976,-533.967,-5.443,Transit,raspberry
847.29,-35990,-534.684,-4.045,Transit,raspberry
847.29,-36004,-536.959,-3.871,Transit,raspberry
847.29,-35570,-651.518,535.267,Transit,grape
847.29,-35584,-649.403,531.567,Transit,grape
847.29,-35682,-645.359,-278.495,Transit,coconut
847.29,-35878,-657.738,545.272,Transit,coconut
847.29,-35458,-549.270,-12.253,Transit,papaya
847.29,-35472,-544.695,-8.641,Transit,papaya
847.29,-35486,-540.535,-5.749,Transit,papaya
847.29,-35640,-539.825,-5.419,Transit,papaya
847.29,-35556,-545.973,-12.960,Transit,blueberry
847.29,-35696,-652.032,536.152,Transit,blueberry
847.29,-35710,-657.000,543.893,Transit,blueberry
847.29,-35724,-654.869,541.570,Transit,blueberry
847.29,-35948,-606.324,463.530,Transit,blueberry
847.29,-35892,-658.276,547.833,Transit,muskmelon
847.29,-35906,-660.193,549.182,Transit,muskmelon
847.29,-35920,-659.761,547.687,Transit,muskmelon
847.29,-35934,-658.746,547.273,Transit,muskmelon
847.29,-36018,-659.824,550.315,Transit,muskmelon
847.29,-36032,-661.286,550.303,Transit,muskmelon
847.29,-36046,-660.405,549.775,Transit,muskmelon
847.29,-36060,-660.697,550.670,Transit,muskmelon
847.29,-35500,-535.590,9.312,Transit,palmyra
847.29,-35514,-541.844,14.693,Transit,palmyra
847.29,-35528,-536.335,11.620,Transit,palmyra
847.29,-35542,-538.028,5.470,Transit,palmyra
847.29,-35654,-534.433,6.210,Transit,palmyra
847.29,-35738,-644.314,-277.443,Transit,palmyra
847.29,-35752,-645.776,-279.002,Transit,palmyra
847.29,-35766,-645.003,-279.212,Transit,palmyra
847.29,-35780,-606.265,458.357,Transit,mango
847.29,-35794,-606.153,453.407,Transit,mango
847.29,-35808,-606.333,457.696,Transit,mango
847.29,-35822,-605.720,457.950,Transit,mango
847.29,-35836,-661.062,545.028,Transit,mango
847.29,-35850,-661.649,538.201,Transit,mango
847.29,-35864,-537.968,-1.048,Transit,mango
847.29,-36074,-662.049,553.212,Transit,tomato
847.29,-36088,-662.733,553.385,Transit,tomato
878.49,-35598,-646.320,-277.036,Transit,raspberry
878.49,-35612,-646.111,-275.170,Transit,raspberry
878.49,-35626,-646.404,-270.594,Transit,raspberry
878.49,-35668,-606.333,452.833,Transit,raspberry
878.49,-35962,-535.742,-4.390,Transit,raspberry
878.49,-35976,-534.630,-5.332,Transit,raspberry
878.49,-35990,-535.520,-3.816,Transit,raspberry
878.49,-36004,-538.173,-3.738,Transit,raspberry
878.49,-35570,-651.105,534.545,Transit,grape
878.49,-35584,-648.927,530.726,Transit,grape
878.49,-35682,-645.290,-277.824,Transit,coconut
878.49,-35878,-657.384,544.658,Transit,coconut
878.49,-35458,-549.967,-12.607,Transit,papaya
878.49,-35472,-545.233,-8.789,Transit,papaya
878.49,-35486,-540.933,-5.825,Transit,papaya
878.49,-35640,-540.211,-5.563,Transit,papaya
878.49,-35556,-546.633,-13.295,Transit,blueberry
878.49,-35696,-651.604,535.276,Transit,blueberry
878.49,-35710,-656.685,543.350,Transit,blueberry
878.49,-35724,-654.492,540.901,Transit,blueberry
878.49,-35948,-606.319,462.816,Transit,blueberry
878.49,-35892,-657.885,547.138,Transit,muskmelon
878.49,-35906,-659.870,548.626,Transit,muskmelon
878.49,-35920,-659.407,547.093,Transit,muskmelon
878.49,-35934,-658.349,546.574,Transit,muskmelon
878.49,-36018,-659.386,549.551,Transit,muskmelon
878.49,-36032,-660.923,549.678,Transit,muskmelon
878.49,-36046,-660.077,549.218,Transit,muskmelon
878.49,-36060,-660.226,549.998,Transit,muskmelon
878.49,-35500,-535.741,10.044,Transit,palmyra
878.49,-35514,-542.144,15.512,Transit,palmyra
878.49,-35528,-536.597,12.314,Transit,palmyra
878.49,-35542,-538.447,5.893,Transit,palmyra
878.49,-35654,-534.593,6.740,Transit,palmyra
878.49,-35738,-644.252,-276.532,Transit,palmyra
878.49,-35752,-645.715,-278.313,Transit,palmyra
878.49,-35766,-644.937,-278.553,Transit,palmyra
878.49,-35780,-606.275,457.822,Transit,mango
878.49,-35794,-606.083,453.431,Transit,mango
878.49,-35808,-606.333,457.166,Transit,mango
878.49,-35822,-605.728,457.442,Transit,mango
878.49,-35836,-661.036,544.465,Transit,mango
878.49,-35850,-661.629,537.217,Transit,mango
878.49,-35864,-538.463,-0.878,Transit,mango
878.49,-36074,-661.634,552.494,Transit,tomato
878.49,-36088,-662.424,552.833,Transit,tomato
878.49,-36102,-530.680,-3.393,Transit,tomato
878.49,-36116,-530.375,-4.234,Transit,tomato
878.49,-36130,-531.434,-3.331,Transit,tomato
909.69,-35598,-646.323,-276.429,Transit,raspberry
909.69,-35612,-646.131,-274.513,Transit,raspberry
909.69,-35626,-646.408,-269.775,Transit,raspberry
909.69,-35668,-606.333,452.833,Transit,raspberry
909.69,-35962,-536.447,-4.214,Transit,raspberry
909.69,-35976,-535.295,-5.216,Transit,raspberry
909.69,-35990,-536.364,-3.584,Transit,raspberry
909.69,-36004,-539.392,-3.621,Transit,raspberry
909.69,-35570,-650.684,533.820,Transit,grape
909.69,-35584,-648.448,529.883,Transit,grape
909.69,-36828,-531.451,-5.044,Transit,grape
909.69,-36842,-530.938,-4.727,Transit,grape
909.69,-36856,-530.177,-4.778,Transit,grape
909.69,-35682,-645.214,-277.148,Transit,coconut
909.69,-35878,-657.029,544.041,Transit,coconut
909.69,-36144,-660.833,553.918,Transit,coconut
909.69,-36730,-661.395,553.458,Transit,coconut
909.69,-36744,-661.174,552.870,Transit,coconut
909.69,-36758,-661.600,554.123,Transit,coconut
909.69,-36772,-605.780,466.928,Transit,watermelon
909.69,-36786,-605.361,468.232,Transit,watermelon
909.69,-36800,-661.858,553.055,Transit,watermelon
909.69,-36814,-662.690,552.850,Transit,watermelon
909.69,-35458,-550.661,-12.970,Transit,papaya
909.69,-35472,-545.773,-8.938,Transit,papaya
909.69,-35486,-541.334,-5.901,Transit,papaya
909.69,-35640,-540.598,-5.708,Transit,papaya
909.69,-35556,-547.295,-13.635,Transit,blueberry
909.69,-35696,-651.183,534.397,Transit,blueberry
909.69,-35710,-656.371,542.802,Transit,blueberry
909.69,-35724,-654.113,540.229,Transit,blueberry
909.69,-35948,-606.320,462.099,Transit,blueberry
909.69,-35892,-657.491,546.440,Transit,muskmelon
909.69,-35906,-659.548,548.066,Transit,muskmelon
909.69,-35920,-659.050,546.497,Transit,muskmelon
909.69,-35934,-657.949,545.871,Transit,muskmelon
909.69,-36018,-658.936,548.790,Transit,muskmelon
909.69,-36032,-660.554,549.054,Transit,muskmelon
909.69,-36046,-659.741,548.658,Transit,muskmelon
909.69,-36060,-659.771,549.350,Transit,muskmelon
909.69,-35500,-535.886,10.781,Transit,palmyra
909.69,-35514,-542.436,16.336,Transit,palmyra
909.69,-35528,-536.856,13.013,Transit,palmyra
909.69,-35542,-538.871,6.315,Transit,palmyra
909.69,-35654,-534.755,7.272,Transit,palmyra
909.69,-35738,-644.181,-275.617,Transit,palmyra
909.69,-35752,-645.654,-277.624,Transit,palmyra
909.69,-35766,-644.872,-277.891,Transit,palmyra
909.69,-35780,-606.313,457.308,Transit,mango
909.69,-35794,-606.133,453.418,Transit,mango
909.69,-35808,-606.333,456.632,Transit,mango
909.69,-35822,-605.739,456.936,Transit,mango
909.69,-35836,-661.008,543.899,Transit,mango
909.69,-35850,-661.621,536.231,Transit,mango
909.69,-35864,-538.959,-0.705,Transit,mango
909.69,-36074,-661.223,551.764,Transit,tomato
909.69,-36088,-662.075,552.241,Transit,tomato
909.69,-36102,-531.289,-3.048,Transit,tomato
909.69,-36116,-530.970,-3.924,Transit,tomato
909.69,-36130,-531.939,-2.895,Transit,tomato
940.89,-35598,-646.322,-275.830,Transit,raspberry
940.89,-35612,-646.143,-273.864,Transit,raspberry
940.89,-35626,-646.413,-268.965,Transit,raspberry
940.89,-35668,-606.333,452.833,Transit,raspberry
940.89,-35962,-537.131,-4.024,Transit,raspberry
940.89,-35976,-535.951,-5.104,Transit,raspberry
940.89,-35990,-537.207,-3.372,Transit,raspberry
940.89,-36004,-540.592,-3.491,Transit,raspberry
940.89,-36880,-606.333,468.442,Transit,raspberry
940.89,-35570,-650.277,533.098,Transit,grape
940.89,-35584,-647.979,529.049,Transit,grape
940.89,-36828,-532.060,-5.235,Transit,grape
940.89,-36842,-531.173,-4.864,Transit,grape
940.89,-36856,-530.540,-4.903,Transit,grape
940.89,-35682,-645.139,-276.484,Transit,coconut
940.89,-35878,-656.676,543.434,Transit,coconut
940.89,-36144,-660.388,553.368,Transit,coconut
940.89,-36730,-661.133,553.033,Transit,coconut
940.89,-36744,-660.741,552.134,Transit,coconut
940.89,-36758,-661.504,553.903,Transit,coconut
940.89,-36772,-605.794,466.579,Transit,watermelon
940.89,-36786,-605.408,467.576,Transit,watermelon
940.89,-36800,-661.710,552.479,Transit,watermelon
940.89,-36814,-662.465,552.167,Transit,watermelon
940.89,-35458,-551.347,-13.327,Transit,papaya
940.89,-35472,-546.306,-9.086,Transit,papaya
940.89,-35486,-541.728,-5.975,Transit,papaya
940.89,-35640,-540.980,-5.851,Transit,papaya
940.89,-35556,-547.949,-13.965,Transit,blueberry
940.89,-35696,-650.800,533.512,Transit,blueberry
940.89,-35710,-656.058,542.265,Transit,blueberry
940.89,-35724,-653.739,539.566,Transit,blueberry
940.89,-35948,-606.319,461.392,Transit,blueberry
940.89,-35892,-657.099,545.755,Transit,muskmelon
940.89,-35906,-659.230,547.513,Transit,muskmelon
940.89,-35920,-658.700,545.909,Transit,muskmelon
940.89,-35934,-657.554,545.179,Transit,muskmelon
940.89,-36018,-658.504,548.033,Transit,muskmelon
940.89,-36032,-660.193,548.438,Transit,muskmelon
940.89,-36046,-659.429,548.077,Transit,muskmelon
940.89,-36060,-659.329,548.705,Transit,muskmelon
940.89,-35500,-536.037,11.506,Transit,palmyra
940.89,-35514,-542.729,17.147,Transit,palmyra
940.89,-35528,-537.116,13.700,Transit,palmyra
940.89,-35542,-539.287,6.731,Transit,palmyra
940.89,-35654,-534.916,7.796,Transit,palmyra
940.89,-35738,-644.114,-274.716,Transit,palmyra
940.89,-35752,-645.602,-276.944,Transit,palmyra
940.89,-35766,-644.814,-277.237,Transit,palmyra
940.89,-35780,-606.322,456.776,Transit,mango
940.89,-35794,-606.219,453.389,Transit,mango
940.89,-35808,-606.333,456.108,Transit,mango
940.89,-35822,-605.744,456.438,Transit,mango
940.89,-35836,-660.984,543.342,Transit,mango
940.89,-35850,-661.603,535.258,Transit,mango
940.89,-35864,-539.448,-0.534,Transit,mango
940.89,-36074,-660.813,551.048,Transit,tomato
940.89,-36088,-661.735,551.655,Transit,tomato
940.89,-36102,-531.864,-2.709,Transit,tomato
940.89,-36116,-531.557,-3.621,Transit,tomato
940.89,-36130,-532.436,-2.458,Transit,tomato
972.09,-35598,-646.330,-275.226,Transit,raspberry
972.09,-35612,-646.158,-273.209,Transit,raspberry
972.09,-35626,-646.418,-268.148,Transit,raspberry
972.09,-35668,-606.333,452.833,Transit,raspberry
972.09,-35962,-537.817,-3.807,Transit,raspberry
972.09,-35976,-536.615,-4.994,Transit,raspberry
972.09,-35990,-538.062,-3.170,Transit,raspberry
972.09,-36004,-541.802,-3.358,Transit,raspberry
972.09,-36880,-606.332,467.918,Transit,raspberry
972.09,-35570,-649.859,532.369,Transit,grape
972.09,-35584,-647.499,528.212,Transit,grape
972.09,-36828,-532.671,-5.433,Transit,grape
972.09,-36842,-531.556,-5.077,Transit,grape
972.09,-36856,-530.927,-5.028,Transit,grape
972.09,-35682,-645.068,-275.813,Transit,coconut
972.09,-35878,-656.319,542.822,Transit,coconut
972.09,-36144,-660.024,552.689,Transit,coconut
972.09,-36730,-660.865,552.553,Transit,coconut
972.09,-36744,-660.320,551.381,Transit,coconut
